Date,Open,High,Low,Close,Volume
2022-07-13,2195.45,2230.2,2151.56,2206.08,4891151
2022-07-14,2208.81,2224.45,2175.57,2198.09,10715650
2022-07-15,2218.46,2265.56,2201.6,2220.07,2948061
2022-07-18,2185.26,2227.67,2165.49,2187.79,8347000
2022-07-19,2198.2,2213.36,2145.67,2194.26,7581118
2022-07-20,2222.88,2248.07,2207.02,2229.16,6032661
2022-07-21,2196.49,2201.88,2165.61,2186.65,13773832
2022-07-22,2198.24,2231.87,2166.03,2191.96,1898332
2022-07-25,2190.22,2243.87,2177.97,2199.25,10268462
2022-07-26,2218.51,2243.21,2202.39,2220.34,8603876
2022-07-27,2196.12,2199.68,2159.98,2187.82,5025942
2022-07-28,2163.16,2167.89,2103.56,2153.58,14654687
2022-07-29,2166.78,2220.28,2134.44,2167.48,11923565
2022-08-01,2178.08,2199.35,2124.6,2175.61,9551795
2022-08-02,2175.29,2227.04,2145.78,2182.55,14038062
2022-08-03,2202.78,2230.36,2155.07,2192.02,5703855
2022-08-04,2168.68,2202.0,2123.02,2174.51,2562518
2022-08-05,2190.6,2200.82,2141.64,2180.95,6248400
2022-08-08,2192.26,2205.24,2139.12,2188.98,11071286
2022-08-09,2172.92,2208.13,2151.4,2170.58,9556135
2022-08-10,2219.81,2265.01,2206.1,2219.52,3744804
2022-08-11,2226.48,2272.41,2179.91,2232.49,9299141
2022-08-12,2193.8,2235.27,2187.94,2200.92,2587819
2022-08-15,2212.39,2231.54,2186.31,2218.59,14806609
2022-08-16,2186.09,2246.41,2151.28,2192.97,6182101
2022-08-17,2220.18,2260.43,2162.05,2213.99,10908981
2022-08-18,2241.72,2269.46,2211.44,2245.09,7541600
2022-08-19,2213.46,2277.98,2203.03,2223.29,7356381
2022-08-22,2259.84,2287.61,2224.86,2249.29,1594557
2022-08-23,2269.4,2298.36,2206.48,2260.73,8239914
2022-08-24,2293.09,2328.9,2229.57,2283.32,9354207
2022-08-25,2347.14,2385.18,2296.01,2335.58,1990121
2022-08-26,2321.4,2371.22,2284.52,2328.99,12837938
2022-08-29,2305.82,2325.67,2261.24,2308.21,14982669
2022-08-30,2289.75,2310.72,2239.59,2283.85,2725049
2022-08-31,2266.2,2315.05,2241.56,2261.76,12634313
2022-09-01,2252.11,2281.38,2245.43,2259.93,8845870
2022-09-02,2276.61,2297.68,2231.09,2269.44,1483442
2022-09-05,2270.95,2308.3,2261.57,2277.23,6272225
2022-09-06,2293.73,2331.8,2257.37,2300.09,5109545
2022-09-07,2301.55,2340.4,2265.1,2300.7,10809435
2022-09-08,2343.25,2396.93,2293.13,2341.07,11345482
2022-09-09,2335.75,2356.79,2305.43,2333.89,14592781
2022-09-12,2400.47,2428.22,2397.25,2410.31,13320422
2022-09-13,2437.83,2450.4,2397.26,2428.66,14076726
2022-09-14,2398.3,2458.59,2361.03,2403.93,7622766
2022-09-15,2364.49,2415.8,2344.7,2373.28,2751797
2022-09-16,2396.55,2412.85,2333.45,2387.27,9486014
2022-09-19,2391.95,2431.87,2363.9,2381.1,4452814
2022-09-20,2410.44,2455.13,2365.87,2401.75,13161435
2022-09-21,2423.1,2468.6,2376.94,2415.63,7870679
2022-09-22,2417.5,2470.19,2381.69,2413.76,13967495
2022-09-23,2390.69,2413.47,2359.59,2389.47,9038762
2022-09-26,2336.58,2393.43,2290.98,2346.27,10410044
2022-09-27,2331.8,2367.1,2307.45,2333.94,3891912
2022-09-28,2355.15,2409.66,2310.61,2358.16,8355566
2022-09-29,2358.77,2410.72,2339.1,2364.45,14585341
2022-09-30,2334.55,2377.17,2309.43,2329.35,2609184
2022-10-03,2334.33,2376.73,2313.6,2334.43,8913490
2022-10-04,2335.63,2365.51,2312.74,2345.46,14732034
2022-10-05,2314.33,2357.73,2286.95,2320.83,5798793
2022-10-06,2329.61,2382.77,2273.86,2325.35,8337895
2022-10-07,2317.36,2382.49,2305.13,2327.22,13572846
2022-10-10,2303.62,2309.01,2250.63,2295.55,3328476
2022-10-11,2305.55,2324.79,2270.92,2305.66,1484273
2022-10-12,2320.98,2339.15,2276.59,2321.43,8738866
2022-10-13,2354.03,2397.77,2299.36,2351.86,6113728
2022-10-14,2389.6,2432.74,2352.31,2381.87,11791841
2022-10-17,2339.2,2364.49,2286.75,2342.77,12210844
2022-10-18,2320.8,2351.7,2293.45,2316.68,6386159
2022-10-19,2332.81,2382.13,2287.8,2331.27,10076940
2022-10-20,2340.47,2392.04,2287.29,2345.93,6646895
2022-10-21,2369.66,2398.13,2325.84,2360.72,1726448
2022-10-24,2477.51,2511.68,2410.73,2470.17,1070463
2022-10-25,2491.35,2525.13,2438.96,2487.41,6450652
2022-10-26,2530.47,2549.25,2494.24,2521.63,7852902
2022-10-27,2560.21,2592.42,2490.27,2550.84,10521791
2022-10-28,2576.49,2619.41,2550.01,2571.13,3866457
2022-10-31,2570.4,2619.32,2497.91,2561.76,3430992
2022-11-01,2590.57,2631.29,2533.59,2585.46,14430854
2022-11-02,2566.48,2613.67,2535.78,2561.86,5314380
2022-11-03,2558.0,2575.92,2507.26,2554.97,6301572
2022-11-04,2546.9,2576.63,2482.14,2540.48,14238041
2022-11-07,2534.69,2556.57,2498.11,2543.37,5911408
2022-11-08,2624.38,2640.4,2563.2,2614.43,14385154
2022-11-09,2565.78,2606.19,2535.45,2556.27,6116934
2022-11-10,2565.62,2641.77,2529.46,2577.75,10548902
2022-11-11,2536.55,2545.97,2504.99,2528.31,6595956
2022-11-14,2505.1,2547.2,2496.42,2514.43,14107392
2022-11-15,2543.54,2601.25,2506.15,2547.74,11733296
2022-11-16,2556.38,2573.33,2532.83,2550.17,9425021
2022-11-17,2509.13,2558.21,2473.73,2517.67,8903402
2022-11-18,2504.48,2545.63,2482.26,2496.54,12337240
2022-11-21,2525.75,2560.99,2458.95,2517.39,6890298
2022-11-22,2496.02,2517.69,2467.73,2495.83,7866684
2022-11-23,2490.47,2533.13,2464.97,2502.82,9027522
2022-11-24,2499.38,2556.5,2461.51,2504.71,9953038
2022-11-25,2488.57,2525.64,2454.98,2485.66,13057116
2022-11-28,2562.42,2563.17,2522.3,2550.15,14531114
2022-11-29,2573.51,2622.09,2506.09,2570.12,5860319
2022-11-30,2502.22,2522.56,2453.91,2508.24,12412623
2022-12-01,2517.81,2564.51,2487.43,2514.44,10304088
2022-12-02,2496.06,2517.64,2465.94,2495.06,4641141
2022-12-05,2528.24,2582.1,2506.87,2521.19,4381915
2022-12-06,2488.01,2528.7,2473.4,2497.83,9430664
2022-12-07,2501.53,2523.81,2480.09,2495.02,3148983
2022-12-08,2511.81,2530.8,2483.28,2510.77,12331383
2022-12-09,2549.26,2565.71,2489.2,2537.51,1773952
2022-12-12,2497.68,2558.01,2444.37,2501.64,1908380
2022-12-13,2495.58,2554.39,2468.93,2492.27,5620792
2022-12-14,2489.46,2509.4,2448.72,2478.75,14215317
2022-12-15,2450.23,2494.38,2400.88,2460.01,2337768
2022-12-16,2523.82,2561.68,2468.1,2512.83,4090930
2022-12-19,2530.52,2583.17,2510.96,2525.77,11249579
2022-12-20,2477.55,2530.25,2451.0,2488.3,7859698
2022-12-21,2511.44,2548.74,2475.32,2516.45,2514101
2022-12-22,2586.68,2615.51,2540.4,2581.3,11718952
2022-12-23,2602.78,2663.52,2559.65,2614.09,2406150
2022-12-26,2569.36,2580.25,2522.0,2567.25,9913613
2022-12-27,2549.22,2597.56,2508.21,2553.15,12808156
2022-12-28,2595.93,2624.19,2530.69,2592.8,2229458
2022-12-29,2559.95,2625.34,2546.82,2571.63,10555880
2022-12-30,2595.8,2603.93,2543.08,2586.19,7296450
2023-01-02,2623.47,2654.88,2588.77,2611.11,8082122
2023-01-03,2595.08,2620.73,2562.32,2582.96,7360756
2023-01-04,2588.47,2628.1,2528.42,2582.02,5755997
2023-01-05,2473.32,2498.14,2453.08,2482.51,14928504
2023-01-06,2459.22,2493.6,2414.73,2452.88,12838695
2023-01-09,2434.71,2486.04,2428.25,2446.34,2493551
2023-01-10,2399.09,2449.7,2360.75,2410.61,4973313
2023-01-11,2454.4,2500.7,2430.6,2458.73,3436831
2023-01-12,2417.19,2462.26,2386.41,2417.46,13553863
2023-01-13,2412.13,2456.38,2359.69,2405.62,11095125
2023-01-16,2414.75,2435.39,2356.65,2410.33,12586053
2023-01-17,2451.63,2505.7,2423.6,2452.96,12537099
2023-01-18,2406.2,2447.75,2387.0,2411.66,9743662
2023-01-19,2458.45,2462.29,2400.58,2446.29,12589816
2023-01-20,2445.77,2462.68,2417.96,2447.58,4839847
2023-01-23,2418.58,2448.03,2378.38,2419.75,14838627
2023-01-24,2425.98,2484.55,2408.04,2434.17,2166670
2023-01-25,2448.19,2487.75,2389.7,2441.0,1680667
2023-01-26,2429.14,2474.8,2407.0,2424.44,12237491
2023-01-27,2420.72,2464.75,2380.77,2427.5,6319728
2023-01-30,2407.22,2450.69,2374.67,2417.32,6410897
2023-01-31,2426.03,2440.91,2363.93,2421.66,3014017
2023-02-01,2445.73,2470.19,2386.35,2441.95,8084364
2023-02-02,2483.86,2523.56,2452.95,2489.5,14027884
2023-02-03,2464.69,2470.24,2405.42,2453.63,5022261
2023-02-06,2508.74,2541.22,2496.66,2517.53,5637203
2023-02-07,2458.02,2501.42,2398.92,2459.69,5675519
2023-02-08,2467.22,2504.74,2413.54,2456.32,5894940
2023-02-09,2472.8,2536.57,2429.61,2474.78,2999482
2023-02-10,2487.71,2543.05,2423.12,2484.27,4649244
2023-02-13,2464.33,2510.89,2411.32,2466.85,5614466
2023-02-14,2456.28,2494.89,2420.66,2461.84,6846866
2023-02-15,2460.28,2491.82,2411.35,2448.43,13302005
2023-02-16,2430.06,2482.64,2391.12,2432.26,12477197
2023-02-17,2467.9,2476.32,2422.86,2458.21,7182719
2023-02-20,2463.24,2502.51,2437.56,2469.91,13628007
2023-02-21,2443.52,2503.97,2389.78,2450.56,10910330
2023-02-22,2466.57,2509.6,2439.23,2478.19,11250813
2023-02-23,2492.29,2529.43,2474.26,2488.52,10854523
2023-02-24,2510.69,2556.12,2477.25,2514.0,1350067
2023-02-27,2543.45,2556.24,2505.2,2534.22,11095434
2023-02-28,2509.57,2540.98,2463.14,2510.24,3059385
2023-03-01,2506.28,2523.76,2470.85,2494.6,10829854
2023-03-02,2510.27,2532.1,2494.17,2518.19,8449194
2023-03-03,2547.23,2551.79,2500.89,2537.88,3367322
2023-03-06,2545.52,2593.41,2524.58,2538.49,2375645
2023-03-07,2550.21,2569.93,2486.13,2543.32,13127466
2023-03-08,2592.49,2623.27,2519.87,2583.58,14927297
2023-03-09,2573.22,2594.69,2541.89,2566.52,7562877
2023-03-10,2587.91,2646.2,2561.76,2584.65,11659071
2023-03-13,2570.16,2605.94,2521.38,2579.67,10223048
2023-03-14,2562.18,2609.21,2523.53,2574.22,7043995
2023-03-15,2620.43,2668.04,2545.12,2609.44,14238942
2023-03-16,2639.67,2694.17,2586.15,2636.59,7964705
2023-03-17,2671.55,2686.88,2638.25,2663.65,10088503
2023-03-20,2706.21,2763.7,2667.08,2706.71,7632142
2023-03-21,2698.38,2747.11,2659.89,2708.75,8656495
2023-03-22,2722.03,2772.32,2684.27,2732.27,1245144
2023-03-23,2728.51,2744.35,2655.45,2723.46,13412835
2023-03-24,2733.51,2753.5,2683.43,2735.41,4822727
2023-03-27,2724.32,2785.95,2699.52,2732.5,2244360
2023-03-28,2736.81,2777.91,2721.95,2737.04,8225593
2023-03-29,2745.93,2795.84,2735.73,2757.95,5970809
2023-03-30,2734.48,2785.77,2665.22,2732.24,4049316
2023-03-31,2795.72,2859.11,2782.5,2802.2,7622575
2023-04-03,2777.99,2792.4,2743.89,2769.75,8503276
2023-04-04,2725.58,2777.74,2705.11,2730.76,11938173
2023-04-05,2768.81,2791.4,2726.17,2770.05,10538342
2023-04-06,2784.06,2853.75,2750.05,2797.72,8267807
2023-04-07,2807.98,2871.19,2766.63,2820.04,11235193
2023-04-10,2839.62,2911.28,2775.34,2842.68,3960883
2023-04-11,2843.06,2861.77,2785.52,2843.63,13496226
2023-04-12,2817.2,2831.67,2757.91,2814.39,14695460
2023-04-13,2812.43,2848.3,2775.13,2818.3,1906450
2023-04-14,2802.2,2825.37,2768.64,2796.75,10871403
2023-04-17,2841.0,2858.94,2786.86,2830.8,1282140
2023-04-18,2835.06,2892.52,2759.74,2827.15,9213062
2023-04-19,2787.58,2828.45,2784.1,2800.47,10997403
2023-04-20,2790.44,2820.12,2773.83,2790.98,14798270
2023-04-21,2795.02,2862.76,2780.02,2806.11,1558981
2023-04-24,2781.23,2827.45,2774.0,2788.42,11431929
2023-04-25,2775.64,2818.91,2723.22,2762.19,9497552
2023-04-26,2761.62,2789.01,2755.61,2771.53,2797519
2023-04-27,2780.9,2821.96,2715.62,2780.93,4877590
2023-04-28,2768.54,2780.95,2716.36,2765.27,8683647
2023-05-01,2756.44,2768.07,2694.5,2750.87,4715929
2023-05-02,2761.4,2823.58,2701.57,2759.75,11347299
2023-05-03,2699.71,2734.13,2652.82,2713.01,5391401
2023-05-04,2663.74,2710.13,2634.88,2668.37,3928100
2023-05-05,2646.99,2681.51,2621.71,2646.52,12097844
2023-05-08,2629.99,2672.43,2605.4,2640.88,2953341
2023-05-09,2647.89,2712.83,2593.35,2651.85,1973737
2023-05-10,2687.31,2714.59,2676.22,2699.91,10521995
2023-05-11,2717.33,2778.7,2695.31,2728.83,6433001
2023-05-12,2721.91,2790.84,2677.75,2724.72,4902908
2023-05-15,2715.2,2769.36,2693.82,2725.21,7671628
2023-05-16,2695.34,2757.46,2640.19,2693.52,8903498
2023-05-17,2699.11,2710.29,2645.25,2694.0,7062133
2023-05-18,2693.81,2721.66,2667.88,2685.74,14037063
2023-05-19,2689.1,2724.71,2645.43,2697.19,12027047
2023-05-22,2662.57,2723.86,2629.78,2671.46,6698618
2023-05-23,2678.49,2755.35,2669.77,2689.13,8640888
2023-05-24,2743.34,2767.36,2709.89,2739.6,14827111
2023-05-25,2742.7,2786.55,2672.03,2737.05,10084140
2023-05-26,2738.37,2775.91,2690.58,2751.25,1295866
2023-05-29,2787.14,2820.29,2706.1,2775.04,10185665
2023-05-30,2750.3,2802.12,2728.47,2762.67,13781149
2023-05-31,2772.23,2838.81,2726.61,2771.08,7236893
2023-06-01,2778.26,2820.07,2710.6,2772.47,7822603
2023-06-02,2786.97,2809.97,2760.45,2776.67,8250569
2023-06-05,2757.75,2771.9,2712.21,2751.86,14543723
2023-06-06,2761.9,2775.69,2698.07,2753.59,2805518
2023-06-07,2766.5,2797.29,2729.42,2770.95,14915471
2023-06-08,2828.98,2848.36,2787.94,2820.11,12823696
2023-06-09,2841.49,2916.28,2786.49,2853.47,12325145
2023-06-12,2939.66,2975.61,2870.98,2928.1,4623425
2023-06-13,2903.42,2946.93,2876.33,2902.04,4599537
2023-06-14,2942.61,2954.71,2886.94,2933.31,11535282
2023-06-15,2939.24,3005.93,2899.27,2940.64,7521689
2023-06-16,3023.12,3077.52,2969.44,3018.78,7689558
2023-06-19,2991.17,3009.37,2918.24,2990.38,7298941
2023-06-20,2967.95,3017.82,2896.88,2961.09,7010224
2023-06-21,2928.32,2987.3,2893.31,2940.63,11371455
2023-06-22,2853.89,2885.51,2806.82,2866.49,11598461
2023-06-23,2841.97,2889.54,2780.8,2849.18,5091685
2023-06-26,2814.36,2865.47,2801.03,2823.98,9595960
2023-06-27,2840.33,2853.34,2814.6,2829.81,11064110
2023-06-28,2834.16,2910.11,2816.17,2842.14,1184514
2023-06-29,2920.67,2970.79,2883.8,2906.84,7736549
2023-06-30,2935.91,2994.76,2881.42,2940.71,10187266
2023-07-03,2911.77,2962.67,2904.15,2921.06,11246204
2023-07-04,2898.63,2928.51,2829.38,2890.26,2258624
2023-07-05,2912.6,2960.39,2890.62,2907.99,6929949
2023-07-06,2862.52,2908.12,2847.97,2862.58,8296991
2023-07-07,2927.74,2944.4,2894.62,2926.12,10351060
2023-07-10,2974.68,3013.44,2952.22,2968.18,14892985
2023-07-11,2944.08,3014.47,2911.92,2952.1,5783725
2023-07-12,2906.38,2933.05,2834.74,2892.03,11159002
2023-07-13,2953.56,2957.35,2891.8,2939.6,7671203
2023-07-14,2940.56,2997.0,2897.6,2936.15,13525333
2023-07-17,2971.38,3007.24,2910.18,2980.34,3750025
2023-07-18,2929.15,2953.63,2887.18,2923.88,8785446
2023-07-19,2890.98,2927.48,2887.79,2903.4,11478542
2023-07-20,2890.49,2937.82,2842.56,2904.12,6735630
2023-07-21,2899.23,2964.79,2879.69,2906.27,3926979
2023-07-24,2890.01,2935.58,2871.31,2891.09,3514399
2023-07-25,2923.92,2939.7,2895.35,2913.19,14051670
2023-07-26,2882.89,2941.24,2859.68,2876.36,13184438
2023-07-27,2878.89,2936.8,2830.07,2871.92,1955205
2023-07-28,2874.38,2940.99,2860.83,2876.52,7666199
2023-07-31,2890.27,2923.03,2866.21,2894.73,11511699
2023-08-01,2916.13,2960.84,2856.34,2919.89,1966649
2023-08-02,2894.97,2952.08,2836.38,2880.93,8493971
2023-08-03,2815.31,2886.12,2798.24,2828.31,5980939
2023-08-04,2882.62,2888.0,2814.49,2872.08,10322656
2023-08-07,2886.21,2902.12,2848.79,2883.94,12419163
2023-08-08,2856.68,2899.25,2825.08,2858.43,11252679
2023-08-09,2918.58,2979.54,2848.7,2912.03,14110948
2023-08-10,2916.06,2962.46,2876.5,2916.45,8576126
2023-08-11,2969.15,3002.34,2929.8,2958.1,10816597
2023-08-14,2972.74,2981.92,2916.39,2960.87,11421317
2023-08-15,3032.09,3089.49,2959.33,3034.46,6061500
2023-08-16,3091.83,3165.19,3021.84,3098.75,2200532
2023-08-17,3092.72,3128.82,3034.68,3089.86,8496287
2023-08-18,3139.14,3190.38,3106.0,3126.25,6193378
2023-08-21,3141.71,3227.36,3086.46,3150.82,1464462
2023-08-22,3206.87,3232.0,3163.49,3202.93,12380228
2023-08-23,3170.37,3215.17,3101.11,3166.2,5868923
2023-08-24,3200.06,3226.92,3133.34,3192.62,12388717
2023-08-25,3221.6,3300.96,3207.52,3233.52,12961009
2023-08-28,3172.45,3218.02,3132.63,3165.62,11833583
2023-08-29,3133.77,3176.22,3048.94,3121.01,12660165
2023-08-30,3035.21,3108.78,2994.94,3044.96,14759704
2023-08-31,3027.47,3074.65,2961.32,3035.43,8930221
2023-09-01,3076.32,3133.23,3014.78,3061.88,7010554
2023-09-04,3107.45,3166.22,3080.76,3117.4,11661367
2023-09-05,3131.54,3145.95,3049.87,3120.49,5603623
2023-09-06,3181.54,3241.98,3120.62,3181.79,8962366
2023-09-07,3121.5,3194.71,3076.08,3129.41,11837916
2023-09-08,3077.12,3100.51,3045.49,3065.76,13136902
2023-09-11,3062.34,3131.87,3048.29,3064.02,1274535
2023-09-12,3078.9,3149.63,3004.25,3078.45,12636812
2023-09-13,3073.22,3109.98,3047.45,3077.55,6140709
2023-09-14,3004.3,3075.55,2948.78,3001.51,3480017
2023-09-15,2988.51,3022.03,2947.17,2998.6,5816129
2023-09-18,2948.75,2978.65,2922.69,2951.96,9207623
2023-09-19,2989.95,3001.83,2956.25,2975.98,13519754
2023-09-20,2982.15,3057.78,2971.5,2989.38,1917472
2023-09-21,2960.6,3009.43,2916.19,2955.97,11667189
2023-09-22,2932.92,2961.68,2885.58,2938.05,4649279
