Date,Open,High,Low,Close,Volume
2022-05-04,1862.92,1910.28,1832.32,1864.4,10499892
2022-05-05,1882.18,1910.54,1863.4,1882.54,11611966
2022-05-06,1907.36,1919.64,1876.74,1909.72,5741152
2022-05-09,1902.25,1919.71,1869.81,1904.85,4795788
2022-05-10,1859.38,1889.11,1843.29,1867.74,9849973
2022-05-11,1877.36,1904.94,1859.72,1873.88,14938736
2022-05-12,1875.99,1889.39,1832.04,1877.18,11721869
2022-05-13,1864.98,1915.34,1838.35,1870.69,3593103
2022-05-16,1874.48,1891.57,1827.78,1868.58,6529520
2022-05-17,1877.82,1915.69,1851.39,1872.16,6981541
2022-05-18,1879.98,1918.98,1837.2,1880.23,3188409
2022-05-19,1883.66,1925.42,1865.37,1887.46,6246395
2022-05-20,1886.16,1915.83,1847.25,1883.56,1528742
2022-05-23,1888.12,1925.3,1852.35,1892.12,5431449
2022-05-24,1881.81,1920.3,1874.95,1886.79,1022873
2022-05-25,1905.09,1934.11,1853.89,1900.71,10713055
2022-05-26,1879.49,1918.52,1857.5,1888.17,14176270
2022-05-27,1882.61,1937.01,1843.83,1890.27,6891732
2022-05-30,1847.91,1893.55,1828.6,1857.07,5422801
2022-05-31,1843.64,1888.06,1822.35,1850.06,5835805
2022-06-01,1854.12,1903.95,1827.58,1862.15,1705339
2022-06-02,1850.64,1858.66,1800.34,1841.51,8889785
2022-06-03,1831.67,1847.8,1803.47,1835.55,10622156
2022-06-06,1781.22,1813.7,1766.84,1787.49,14166999
2022-06-07,1756.52,1787.99,1744.61,1761.08,7801693
2022-06-08,1747.71,1777.68,1715.09,1740.12,12106177
2022-06-09,1742.88,1766.71,1719.52,1742.53,12948882
2022-06-10,1747.0,1778.09,1712.65,1749.37,11100846
2022-06-13,1755.26,1775.91,1715.07,1748.74,11433131
2022-06-14,1739.98,1751.85,1703.91,1741.81,6201774
2022-06-15,1732.11,1765.0,1700.25,1734.97,13952344
2022-06-16,1743.94,1786.77,1713.2,1749.06,1243761
2022-06-17,1751.42,1767.85,1727.94,1753.56,10378829
2022-06-20,1744.32,1777.03,1723.5,1747.52,13825733
2022-06-21,1775.92,1802.69,1761.96,1772.78,14644363
2022-06-22,1807.38,1826.19,1773.0,1811.19,13085843
2022-06-23,1788.14,1800.11,1765.02,1786.76,8114070
2022-06-24,1789.6,1841.62,1781.85,1797.41,1435485
2022-06-27,1853.13,1882.8,1833.22,1858.87,7633381
2022-06-28,1863.24,1882.77,1827.85,1864.97,6249337
2022-06-29,1875.86,1883.44,1830.81,1867.7,14507165
2022-06-30,1864.62,1901.17,1821.7,1866.91,7170205
2022-07-01,1880.4,1909.59,1841.86,1877.32,11076728
2022-07-04,1888.61,1927.08,1874.11,1893.25,8176185
2022-07-05,1860.69,1880.28,1822.74,1867.66,7001827
2022-07-06,1859.19,1910.14,1828.94,1867.43,12744063
2022-07-07,1817.58,1844.4,1801.31,1821.12,11362352
2022-07-08,1811.0,1837.69,1800.23,1817.22,5354657
2022-07-11,1793.59,1825.09,1770.86,1799.46,11219535
2022-07-12,1811.15,1829.57,1786.5,1806.44,3522189
2022-07-13,1765.2,1813.3,1743.21,1773.79,8050585
2022-07-14,1765.07,1805.65,1725.59,1764.05,1942151
2022-07-15,1780.89,1802.78,1752.66,1783.04,7271245
2022-07-18,1770.13,1809.44,1746.29,1770.01,14844545
2022-07-19,1734.23,1768.9,1722.68,1733.15,1476015
2022-07-20,1735.02,1779.32,1697.2,1738.27,1876611
2022-07-21,1723.72,1744.38,1701.6,1727.26,9725696
2022-07-22,1727.94,1752.43,1692.16,1723.92,8429174
2022-07-25,1716.62,1728.21,1684.9,1710.27,7075770
2022-07-26,1742.22,1785.13,1704.74,1747.59,4427495
2022-07-27,1710.9,1726.59,1685.62,1717.81,7860184
2022-07-28,1778.57,1800.39,1756.28,1771.52,9208891
2022-07-29,1761.42,1784.86,1739.51,1764.07,5070936
2022-08-01,1768.69,1788.03,1739.52,1767.78,9744578
2022-08-02,1754.29,1788.2,1722.87,1756.75,7581060
2022-08-03,1738.45,1783.42,1711.75,1744.98,5408421
2022-08-04,1731.59,1759.77,1700.05,1730.04,2786741
2022-08-05,1742.05,1780.04,1727.17,1741.61,9375065
2022-08-08,1709.61,1732.35,1705.0,1714.7,12644709
2022-08-09,1720.85,1748.17,1693.74,1721.68,2972645
2022-08-10,1685.4,1703.95,1651.62,1680.41,5151235
2022-08-11,1687.09,1694.38,1671.96,1685.56,14898502
2022-08-12,1694.54,1728.85,1673.39,1701.4,6261789
2022-08-15,1678.43,1708.21,1654.21,1677.63,8611293
2022-08-16,1693.66,1718.69,1655.78,1690.23,5444279
2022-08-17,1696.21,1724.62,1674.13,1691.26,13388242
2022-08-18,1723.29,1749.34,1696.35,1721.07,3715366
2022-08-19,1699.02,1715.74,1689.9,1704.94,1437538
2022-08-22,1761.51,1770.69,1741.31,1757.81,3224615
2022-08-23,1714.68,1740.62,1676.21,1711.64,2150112
2022-08-24,1697.38,1723.39,1687.26,1705.49,10195168
2022-08-25,1672.19,1684.7,1658.6,1673.67,10689165
2022-08-26,1704.93,1731.0,1676.91,1707.79,6733413
2022-08-29,1705.79,1730.3,1666.21,1702.91,12865481
2022-08-30,1694.9,1719.4,1657.32,1699.72,10175480
2022-08-31,1709.59,1741.19,1680.74,1708.04,11415643
2022-09-01,1715.04,1738.51,1677.32,1707.98,13763597
2022-09-02,1701.9,1716.63,1673.26,1696.85,11084963
2022-09-05,1680.46,1707.04,1637.87,1673.41,4643003
2022-09-06,1684.55,1706.66,1663.44,1676.53,8490651
2022-09-07,1675.29,1713.41,1650.12,1683.53,8945982
2022-09-08,1698.5,1723.68,1661.69,1696.42,10149024
2022-09-09,1730.62,1741.18,1705.48,1732.13,2048581
2022-09-12,1696.8,1722.72,1665.32,1690.72,14865640
2022-09-13,1685.27,1710.62,1654.49,1689.46,14900670
2022-09-14,1719.85,1752.44,1678.13,1711.62,10918059
2022-09-15,1711.22,1745.79,1672.35,1709.28,7098818
2022-09-16,1670.2,1693.22,1647.61,1665.32,8154474
2022-09-19,1634.86,1658.16,1625.91,1641.67,6638702
2022-09-20,1642.39,1662.55,1621.65,1647.6,1802914
2022-09-21,1657.17,1672.41,1635.18,1652.9,12239949
2022-09-22,1657.17,1689.32,1648.01,1665.13,10640129
2022-09-23,1656.05,1668.85,1614.12,1650.82,6801116
2022-09-26,1647.49,1680.87,1646.14,1655.54,4497859
2022-09-27,1640.89,1651.93,1624.26,1638.32,7514329
2022-09-28,1640.78,1683.34,1608.65,1643.0,11708082
2022-09-29,1645.8,1655.73,1608.99,1643.96,12809537
2022-09-30,1632.32,1667.63,1592.49,1629.12,5262911
2022-10-03,1654.44,1695.61,1620.21,1657.05,9214025
2022-10-04,1619.59,1651.18,1609.65,1625.96,2338223
2022-10-05,1616.45,1655.09,1598.1,1623.44,4562709
2022-10-06,1609.82,1630.46,1593.37,1608.39,12635432
2022-10-07,1641.19,1669.74,1624.32,1640.86,12522730
2022-10-10,1655.67,1671.18,1630.35,1651.67,13105236
2022-10-11,1640.05,1657.96,1621.4,1639.89,12795874
2022-10-12,1633.59,1661.94,1594.59,1634.86,5278639
2022-10-13,1666.65,1693.31,1637.04,1668.35,7654589
2022-10-14,1643.19,1678.4,1630.79,1651.01,10005908
2022-10-17,1616.33,1636.36,1578.82,1618.99,13664660
2022-10-18,1631.93,1644.24,1584.67,1624.2,5072660
2022-10-19,1635.92,1640.72,1616.86,1629.83,5881083
2022-10-20,1639.01,1651.74,1623.23,1641.81,12599531
2022-10-21,1655.45,1670.65,1621.43,1654.0,12214815
2022-10-24,1692.12,1697.19,1667.3,1686.26,5495590
2022-10-25,1653.47,1666.15,1639.3,1654.44,12271368
2022-10-26,1624.73,1667.31,1601.81,1632.6,4217268
2022-10-27,1637.55,1654.05,1604.62,1644.55,9033681
2022-10-28,1624.78,1654.15,1614.31,1624.61,8679124
2022-10-31,1606.15,1615.36,1569.72,1598.65,11282567
2022-11-01,1634.68,1668.13,1594.22,1631.53,2825779
2022-11-02,1595.66,1626.09,1578.23,1602.53,5329266
2022-11-03,1591.46,1614.16,1581.05,1596.42,7123688
2022-11-04,1599.79,1619.96,1562.65,1595.46,7548216
2022-11-07,1624.06,1638.99,1586.79,1618.53,14648663
2022-11-08,1587.22,1611.17,1553.42,1585.36,7235111
2022-11-09,1595.0,1604.31,1584.47,1592.7,12337879
2022-11-10,1569.77,1616.55,1544.01,1577.21,6065719
2022-11-11,1593.43,1609.67,1566.79,1588.21,8041527
2022-11-14,1577.02,1591.3,1562.28,1572.49,3143781
2022-11-15,1595.96,1630.53,1564.52,1599.81,6883947
2022-11-16,1587.39,1603.54,1575.25,1584.09,14810360
2022-11-17,1536.93,1574.72,1532.0,1541.33,12178487
2022-11-18,1521.07,1549.62,1516.93,1528.09,5141042
2022-11-21,1519.29,1553.4,1492.29,1523.85,2519546
2022-11-22,1537.19,1553.17,1523.15,1542.14,3055408
2022-11-23,1518.49,1554.3,1506.08,1520.96,2379233
2022-11-24,1499.18,1529.98,1492.48,1500.4,4752778
2022-11-25,1516.55,1530.43,1483.98,1516.42,4305822
2022-11-28,1493.31,1505.47,1479.2,1493.66,6967569
2022-11-29,1487.48,1507.79,1463.73,1490.9,7162043
2022-11-30,1481.48,1524.99,1456.51,1488.49,4203669
2022-12-01,1493.82,1507.38,1467.52,1492.25,13489770
2022-12-02,1478.6,1501.05,1466.64,1480.14,4451345
2022-12-05,1462.31,1473.47,1442.25,1465.26,5190247
2022-12-06,1476.27,1489.91,1449.91,1470.87,8002414
2022-12-07,1460.19,1480.52,1449.17,1456.6,8356072
2022-12-08,1440.17,1469.56,1410.61,1435.03,4215534
2022-12-09,1454.57,1476.95,1436.18,1454.64,2717222
2022-12-12,1457.3,1493.97,1436.81,1462.69,1200211
2022-12-13,1494.31,1515.16,1465.81,1491.38,5830668
2022-12-14,1500.08,1513.25,1487.82,1504.5,13638828
2022-12-15,1482.92,1500.55,1474.53,1483.79,10061568
2022-12-16,1479.17,1510.16,1464.61,1485.64,10843523
2022-12-19,1474.1,1504.6,1455.17,1469.32,3095383
2022-12-20,1437.52,1474.92,1409.41,1442.91,10178851
2022-12-21,1441.89,1449.84,1406.27,1436.1,7239267
2022-12-22,1457.19,1465.55,1430.19,1451.9,14138476
2022-12-23,1456.08,1469.74,1420.77,1456.6,11670977
2022-12-26,1438.13,1468.27,1406.02,1434.63,1867481
2022-12-27,1429.03,1458.81,1406.42,1427.33,5396054
2022-12-28,1429.73,1454.62,1390.2,1425.41,2268430
2022-12-29,1398.3,1417.24,1371.67,1399.25,10135011
2022-12-30,1414.59,1431.84,1389.79,1410.56,4041370
2023-01-02,1406.82,1427.45,1388.29,1407.34,5905349
2023-01-03,1392.27,1400.12,1377.17,1386.16,6578086
2023-01-04,1364.26,1385.04,1347.94,1364.44,13515877
2023-01-05,1380.79,1389.06,1358.23,1381.31,14781922
2023-01-06,1379.8,1386.39,1367.08,1375.88,14563229
2023-01-09,1398.74,1425.95,1381.29,1394.26,10219892
2023-01-10,1419.52,1447.17,1388.95,1418.74,3602021
2023-01-11,1430.49,1454.4,1402.97,1435.09,11140380
2023-01-12,1426.61,1448.96,1410.68,1427.07,3717370
2023-01-13,1394.76,1405.47,1369.1,1388.26,12680810
2023-01-16,1396.96,1421.05,1380.61,1393.44,14626214
2023-01-17,1430.34,1455.39,1411.32,1425.9,9650353
2023-01-18,1419.11,1454.66,1407.95,1425.77,6963523
2023-01-19,1394.54,1422.12,1387.63,1394.99,8694852
2023-01-20,1387.09,1397.65,1365.21,1385.06,2746659
2023-01-23,1387.25,1398.94,1351.24,1382.68,12716730
2023-01-24,1360.26,1386.09,1354.89,1366.42,4847852
2023-01-25,1332.99,1343.74,1301.79,1328.31,5940952
2023-01-26,1327.95,1353.99,1314.76,1327.31,11243021
2023-01-27,1312.3,1331.53,1308.57,1316.28,14689610
2023-01-30,1339.93,1352.8,1327.53,1342.38,8298716
2023-01-31,1341.39,1361.77,1326.73,1344.32,8046305
2023-02-01,1352.13,1384.96,1330.37,1351.71,13848503
2023-02-02,1344.35,1363.25,1326.48,1350.4,9572823
2023-02-03,1347.64,1375.57,1328.0,1352.26,9320442
2023-02-06,1332.3,1346.29,1311.85,1328.15,4156390
2023-02-07,1308.59,1321.85,1300.32,1313.42,13116906
2023-02-08,1326.06,1349.23,1314.41,1329.61,3912166
2023-02-09,1332.52,1358.53,1305.11,1333.15,11469052
2023-02-10,1328.01,1348.05,1307.7,1327.78,11028943
2023-02-13,1338.88,1365.33,1323.12,1335.36,6890681
2023-02-14,1342.57,1357.76,1322.48,1343.28,8513317
2023-02-15,1377.17,1382.43,1353.6,1373.19,11069050
2023-02-16,1377.79,1408.82,1362.98,1376.16,7105183
2023-02-17,1355.33,1377.69,1344.57,1360.59,1860513
2023-02-20,1354.7,1381.84,1336.52,1359.37,8183671
2023-02-21,1368.11,1397.5,1359.26,1368.97,5428935
2023-02-22,1383.06,1400.39,1354.38,1384.49,6367578
2023-02-23,1363.73,1386.71,1353.5,1360.42,7460358
2023-02-24,1365.84,1375.26,1333.86,1364.74,2059288
2023-02-27,1350.28,1366.43,1318.41,1351.8,6586551
2023-02-28,1339.47,1354.5,1334.22,1343.9,6999566
2023-03-01,1353.22,1385.72,1329.65,1356.92,7810136
2023-03-02,1369.63,1381.53,1354.35,1368.59,5390741
2023-03-03,1357.88,1385.21,1346.99,1358.92,11048657
2023-03-06,1357.3,1389.48,1346.48,1357.1,11847755
2023-03-07,1345.18,1370.62,1342.65,1349.63,13070834
2023-03-08,1395.36,1415.11,1366.46,1393.09,13619884
2023-03-09,1402.84,1417.79,1382.82,1397.91,8052710
2023-03-10,1382.21,1401.52,1354.12,1385.56,3393432
2023-03-13,1406.14,1426.67,1382.55,1406.26,14020425
2023-03-14,1434.61,1452.18,1416.34,1427.82,9242909
2023-03-15,1454.1,1492.54,1430.83,1456.53,3899529
2023-03-16,1491.99,1525.98,1470.93,1490.57,10139169
2023-03-17,1496.61,1536.19,1480.34,1502.77,8681356
2023-03-20,1499.17,1531.71,1479.49,1497.59,2381173
2023-03-21,1488.71,1516.31,1486.56,1494.85,14454748
2023-03-22,1497.49,1517.7,1455.04,1490.64,4027880
2023-03-23,1487.82,1518.62,1464.54,1484.62,2051628
2023-03-24,1509.8,1524.82,1493.81,1505.46,3386568
2023-03-27,1509.14,1542.57,1482.92,1506.07,12837630
2023-03-28,1524.13,1543.04,1487.09,1522.76,5945868
2023-03-29,1533.93,1560.82,1513.54,1534.7,1148388
2023-03-30,1522.2,1545.88,1488.91,1516.76,8786637
2023-03-31,1495.51,1524.46,1456.1,1488.71,5126564
2023-04-03,1469.03,1483.58,1457.26,1469.04,6905480
2023-04-04,1469.04,1491.87,1441.42,1462.73,6077831
2023-04-05,1466.68,1488.05,1456.18,1465.46,6573798
2023-04-06,1456.14,1470.68,1442.65,1455.58,3926759
2023-04-07,1466.73,1497.53,1451.05,1467.4,7685237
2023-04-10,1455.21,1482.87,1423.11,1459.45,4101954
2023-04-11,1456.87,1490.81,1440.06,1464.14,8280054
2023-04-12,1462.8,1483.39,1435.72,1466.59,4162103
2023-04-13,1495.27,1516.99,1484.98,1495.13,9938606
2023-04-14,1477.88,1505.32,1447.83,1479.65,5973216
2023-04-17,1515.37,1536.01,1486.92,1516.15,8285599
2023-04-18,1514.05,1520.32,1484.71,1506.81,7961990
2023-04-19,1482.93,1521.14,1455.85,1485.15,6612050
2023-04-20,1481.45,1504.73,1451.32,1482.16,3577697
2023-04-21,1529.9,1565.74,1515.54,1535.53,11513357
2023-04-24,1544.19,1571.71,1515.18,1551.2,8676465
2023-04-25,1566.35,1580.95,1524.81,1562.05,9820221
2023-04-26,1577.38,1596.99,1548.6,1576.27,7232238
2023-04-27,1567.56,1584.09,1546.93,1563.48,4047725
2023-04-28,1564.14,1594.57,1547.81,1569.64,6328567
2023-05-01,1571.35,1595.14,1544.25,1570.22,13701880
2023-05-02,1598.06,1625.95,1580.09,1602.01,6710333
2023-05-03,1596.29,1612.96,1572.32,1600.64,13786482
2023-05-04,1586.73,1618.31,1584.51,1594.52,4577141
2023-05-05,1568.79,1587.81,1536.98,1574.62,8912954
2023-05-08,1574.55,1589.43,1559.37,1577.56,1816473
2023-05-09,1577.09,1620.6,1571.8,1583.15,8216208
2023-05-10,1570.33,1589.46,1548.79,1562.74,11833269
2023-05-11,1568.01,1599.6,1537.53,1571.02,14502619
2023-05-12,1569.72,1596.08,1545.48,1575.54,12324178
2023-05-15,1588.8,1630.53,1576.61,1593.59,13346138
2023-05-16,1616.75,1644.02,1577.67,1615.33,7588847
2023-05-17,1610.44,1650.46,1603.32,1617.49,2430264
2023-05-18,1605.33,1619.32,1582.54,1599.53,7498450
2023-05-19,1592.7,1623.75,1568.88,1585.38,8072224
2023-05-22,1612.47,1651.17,1579.39,1616.56,11024454
2023-05-23,1619.15,1655.73,1602.72,1619.96,3729974
2023-05-24,1643.64,1665.47,1632.69,1651.53,12175594
2023-05-25,1663.37,1678.34,1647.12,1661.04,2335364
2023-05-26,1673.81,1693.2,1634.77,1675.26,12048541
2023-05-29,1689.1,1710.63,1651.45,1693.0,5540272
2023-05-30,1665.76,1707.59,1641.35,1670.66,5709226
2023-05-31,1679.3,1686.17,1639.79,1676.72,10310071
2023-06-01,1652.94,1665.11,1631.44,1654.32,10222329
2023-06-02,1644.26,1666.83,1638.57,1649.54,9820939
2023-06-05,1664.7,1676.5,1633.03,1661.55,12252265
2023-06-06,1644.27,1659.04,1629.89,1643.2,11115084
2023-06-07,1659.62,1688.35,1612.36,1653.69,7589081
2023-06-08,1620.59,1653.26,1591.62,1626.81,3323729
2023-06-09,1652.33,1656.05,1607.44,1647.63,2649961
2023-06-12,1638.78,1658.16,1605.78,1635.94,10197618
2023-06-13,1611.57,1639.08,1606.74,1617.8,6124595
2023-06-14,1595.69,1604.18,1555.86,1592.59,5709075
2023-06-15,1581.83,1612.07,1562.38,1582.76,11669711
2023-06-16,1556.75,1579.36,1525.1,1549.85,5335972
2023-06-19,1535.27,1570.72,1531.2,1540.8,12988221
2023-06-20,1561.94,1590.24,1524.55,1559.72,13996058
2023-06-21,1554.92,1564.55,1524.44,1556.76,11664782
2023-06-22,1543.89,1573.87,1499.35,1536.87,8173625
2023-06-23,1538.34,1573.75,1515.8,1540.96,6523711
2023-06-26,1550.68,1579.17,1513.54,1543.55,5640353
2023-06-27,1583.35,1585.39,1565.03,1577.02,2171116
2023-06-28,1587.32,1628.65,1570.45,1590.98,7982805
2023-06-29,1601.41,1630.41,1576.26,1596.57,6010919
2023-06-30,1620.69,1647.76,1589.53,1612.69,3859453
2023-07-03,1606.55,1621.59,1573.23,1610.54,10009264
2023-07-04,1608.4,1641.25,1583.51,1609.42,2618755
2023-07-05,1639.33,1678.66,1630.79,1639.0,13497650
2023-07-06,1606.42,1639.62,1596.37,1609.72,4622456
2023-07-07,1619.17,1653.76,1615.46,1627.06,3463208
2023-07-10,1620.72,1664.13,1611.39,1625.27,7886806
2023-07-11,1616.71,1642.69,1583.07,1620.24,5004168
2023-07-12,1609.65,1637.92,1577.62,1610.56,9784599
2023-07-13,1608.15,1636.89,1573.22,1613.45,2981908
2023-07-14,1618.86,1651.0,1582.31,1612.84,13053485
2023-07-17,1608.93,1616.11,1568.99,1605.64,5998710
2023-07-18,1586.77,1617.31,1568.61,1593.37,13212084
2023-07-19,1562.46,1589.35,1542.24,1560.12,9993487
2023-07-20,1550.21,1580.08,1536.2,1547.83,4398718
2023-07-21,1546.25,1564.87,1523.81,1539.23,1280759
2023-07-24,1534.24,1577.64,1532.3,1541.9,14538302
2023-07-25,1571.34,1612.87,1537.63,1575.31,3119990
2023-07-26,1571.44,1574.58,1526.01,1564.74,14934360
2023-07-27,1553.91,1567.41,1529.01,1547.22,6883417
2023-07-28,1538.54,1543.55,1505.66,1535.16,14185200
2023-07-31,1541.92,1555.65,1507.18,1537.83,12849278
2023-08-01,1541.55,1572.23,1519.42,1547.87,14606316
2023-08-02,1560.57,1596.58,1529.76,1560.35,5660296
2023-08-03,1570.4,1609.16,1551.37,1574.63,13522318
2023-08-04,1586.41,1603.5,1565.71,1591.49,11374310
2023-08-07,1591.59,1597.56,1563.26,1586.67,9533216
2023-08-08,1616.64,1649.8,1603.83,1622.56,9324672
2023-08-09,1615.78,1641.57,1588.39,1616.29,9525380
2023-08-10,1625.38,1635.0,1585.96,1618.28,14277111
2023-08-11,1636.24,1679.13,1605.82,1641.4,14379592
2023-08-14,1659.56,1690.56,1621.92,1651.67,6288171
2023-08-15,1618.96,1632.02,1594.62,1611.0,9209093
2023-08-16,1612.03,1647.88,1595.24,1611.13,7507419
2023-08-17,1621.08,1647.06,1607.47,1626.44,6368492
2023-08-18,1599.49,1634.06,1569.87,1602.43,13075801
2023-08-21,1614.47,1639.15,1594.3,1615.69,13626727
2023-08-22,1619.55,1634.74,1600.6,1622.65,7281102
2023-08-23,1640.19,1682.52,1618.62,1643.8,14407877
2023-08-24,1639.01,1654.28,1608.47,1631.3,11590757
2023-08-25,1643.47,1681.66,1624.18,1649.19,12097290
2023-08-28,1655.95,1672.49,1629.48,1652.1,7709332
2023-08-29,1675.79,1693.26,1666.2,1684.2,12196223
2023-08-30,1737.5,1747.99,1696.24,1735.83,11406941
2023-08-31,1772.55,1791.55,1747.54,1765.21,11852817
2023-09-01,1770.78,1807.9,1735.0,1774.54,7333538
2023-09-04,1814.13,1841.13,1776.78,1819.85,3244482
2023-09-05,1834.71,1866.58,1821.9,1831.93,1627901
2023-09-06,1817.5,1848.05,1803.01,1813.64,3981899
2023-09-07,1816.27,1847.44,1769.73,1812.86,14459034
2023-09-08,1824.74,1855.19,1798.55,1828.05,7386676
2023-09-11,1840.08,1887.63,1805.41,1844.66,2588253
2023-09-12,1830.13,1848.76,1793.96,1821.82,1683045
2023-09-13,1807.53,1825.12,1784.8,1799.91,10889620
2023-09-14,1792.39,1809.27,1782.41,1793.15,5216101
2023-09-15,1809.94,1823.81,1781.48,1803.7,9238439
2023-09-18,1815.98,1827.47,1784.28,1816.84,7882076
2023-09-19,1818.29,1851.82,1796.14,1819.67,14343855
2023-09-20,1796.78,1820.95,1769.15,1802.97,12759333
2023-09-21,1836.07,1857.79,1824.92,1837.43,9844731
2023-09-22,1816.44,1852.84,1801.98,1815.76,11771600
